id,gender,age,visual_vividness,view_duration,lights,computer,emotion,hallucination_categorical,hallucination_description,emerge_time,hallucination_frequency,hallucination_intensity,hallucination_duration,consciousness_change,consciousness_description,hallucination_location,percent_missing,auditory_strength,gustatory_strength,haptic_strength,interoceptive_strength,olfactory_strength,visual_strength,foot_strength,hand_strength,head_strength,mouth_strength,torso_strength,perceptual_strength,action_strength,sensorimotor_strength,visual_vividness_z,description_length
2200,Male,16,5,Less than 10min.,Yes,Computer,No feeling about it one way or the other,"Distortions (e.g., screen warping or rotating)","['felt', 'like', 'ride', 'highway']",A few seconds,Frequently,"Weak, faint, or insubstantial",Brief moment or flash,"No change, fully alert in the here and now, As if in a dreamlike state",every moment i felt i like its getting dreamlike kinda woke up immediatly,All over the screen,0.0,1.3928362575,0.43860693424999997,2.0147347535,1.6305973267499998,0.56619674175,2.7171365915,1.9638157895000001,2.4585526315,2.659868421,1.4236842105,1.61842105275,3.6175125315,3.372368421,3.9166666667500003,-0.026735157542828254,4
2201,Male,31,2,Less than 10min.,Yes,Computer,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['felt', 'like', 'going', 'murky', 'tunnel', 'like', 'one', 'would', 'drive', 'trough', 'periodic', 'lighting']",A few seconds,Constantly,"Weak, faint, or insubstantial","Constant, morphing from one image to the next","No change, fully alert in the here and now",,Expanding from center out to the the edges,0.0,1.2917204163333333,0.359488386,1.2731652456666664,1.2387608625833333,0.4389239028333334,3.0258454039166662,1.5105576440833337,1.7663324978333332,2.8499553808333338,1.1992614111666666,1.1717181210833334,3.457623378333333,3.11543157125,3.731425325916667,-0.9806776317208589,12
2202,Female,34,0,Less than 10min.,Yes,Computer,"Unpleasant, wanted it to stop","Distortions (e.g., screen warping or rotating), Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['felt', 'like', 'going', 'square', 'tunnel', 'space']",1-2 minutes,Frequently,"Clear, but not vivid",,"As if in a dreamlike state, I felt a bit agitated",,,0.0,1.0581384016666666,0.331001114,1.8329713171666668,1.3365775551666665,0.4061681983333334,3.116736285,1.8864661653333334,2.059001670833333,2.5508980785,1.1571428571666669,1.3637844611666667,3.7169869116666665,3.042167919666667,3.8866610970000006,-1.6166392811728794,6
2203,Male,27,7,Less than 10min.,Yes,Computer,"Somewhat enjoyable, but easy to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['felt', 'like', 'staring', 'object', 'would', 'constantly', 'morph', 'change', 'like', 'soft', 'clay', 'periphery', 'image', 'would', 'start', 'taper', 'pull', 'would', 'assume', 'longer', 'stared', 'vivid', 'image', 'would', 'could', 'feel', 'image', 'depth']",A few seconds,Frequently,Clear and moderately vivid,"Constant, morphing from one image to the next",Became relaxed or sleepy,"I felt calm but also more relaxed and focused, incredibly coherent of how exhausted I was.","In the center, In the periphery",3.571428571428571,1.0865718734074072,0.3235060113333333,1.555895279851852,1.2250637735925924,0.3789502041111111,2.6809559321481484,0.9741545220740739,1.65262539062963,2.6576255452592585,1.1595795042962962,0.8961323061111112,3.2346531745555556,3.0240462266296286,3.644503138222222,0.6092264919091922,28
2204,Non binary,30,10,10min.,Yes,Computer,"Enjoyable, didn't want it to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black, Complex objects (e.g., animals, faces, buildings), Complex environments (e.g., cityscapes, forests)","['felt', 'like', 'traveling', 'tunnel', 'made', 'rounded', 'cube', 'opened', 'stream', 'city', 'towering', 'cylinder']",They began to emerge immediately,Constantly,"Clear, but not vivid, Clear, vivid, and/or bright",Brief moment or flash,"Became relaxed or sleepy, As if in a dreamlike state, Felt transported to another place, Lost a sense of time",I felt like I was slipping into an isolation chamber,All over the screen,8.333333333333332,1.486771742090909,0.6210423564545455,2.158857482363637,0.9598550744545453,0.7325979833636361,3.4989903456363636,1.5671337435454544,2.1308156755454544,2.491717931090909,1.097584871181818,1.2180109364545453,3.8263997783636365,2.8089997721818176,3.885183100272727,1.5631689660872228,12
2205,Female,31,0,Didn't time it,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['felt', 'like', 'nothing', 'time', 'reading', 'answer', 'option', 'realized', 'blue', 'shape', 'pattern', 'seeing', 'count', 'moment', 'thought', 'pendulum', 'swinging', 'looked', 'like', 'lunar', 'eclipse', 'brief', 'moment', 'keep', 'refocusing', 'eye', 'without', 'anything', 'focus', 'kept', 'drifting', 'worried', 'would', 'affect', 'without', 'detailed', 'instructins', 'far', 'away', 'sit', 'eye', 'naturally', 'crossed', 'okay', 'etc', 'found', 'preoccupied', 'able', 'really', 'focus', 'anything', 'seeing']",A few seconds,Frequently,"Weak, faint, or insubstantial",Persisting several seconds,Became relaxed or sleepy,I felt more of a buzzing in my eyes than anything. I sort of felt in between no change/fully alert and relaxed or sleepy. I was not fully one or the other.,All over the screen,9.615384615384617,1.3433553911489362,0.348692144,0.9404659045744682,1.3712485165106385,0.382181711893617,2.8387831037021276,0.9104108582553192,1.2900558948085104,2.953579271446808,1.0760659904042553,0.8383201462978724,3.1609773042340423,3.136524021787233,3.483271593425533,-1.6166392811728794,52
2206,Female,24,0,10min.,Yes,"Apple iPad 12.9 ""","Somewhat unpleasant, but didn't mind going on","Distortions (e.g., screen warping or rotating), Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['felt', 'confusing', 'like', 'straining', 'make', 'sense', 'even', 'seeing', 'anything', 'like', 'simple', 'pattern', 'actual', 'repetition', 'seemed', 'like', 'thick', 'thin', 'sporadic', 'line', 'moving', 'direction', 'maybe', 'circular', 'shape', 'well', 'none', 'shape', 'pattern', 'clear', 'red', 'black']",1-2 minutes,Constantly,"Weak, faint, or insubstantial",Brief moment or flash,"No change, fully alert in the here and now",No change but I felt confused like I wasn’t sure what I was looking at and I was straining to make sense of it. Fully alert still.,All over the screen,3.125,1.3780182985161291,0.46571653283870945,1.576689410870968,1.2623210065161292,0.4490067871935483,3.222122411516129,1.0589112726451613,1.7288163600000004,2.7837134661290315,1.3379292215483871,1.028056115548387,3.4954215869354837,2.9472729896774186,3.659064208774193,-1.6166392811728794,32
2207,Male,68,0,Less than 10min.,No,Mobile phone,"Unpleasant, wanted it to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['gave', 'immediate', 'headache', 'unusual', 'frightening']",They began to emerge immediately,Constantly,"Clear, but not vivid",Persisting several seconds,"No change, fully alert in the here and now",,All over the screen,0.0,1.6191666666,0.4666666666,0.9800000000000001,2.74,0.4841666666,2.4925,0.714782053,1.2740970072,2.7858911988,1.2903091062,0.592083149,3.4050000000000002,3.0858911988,3.5888235294000004,-1.6166392811728794,5
2208,Female,16,0,Less than 10min.,Yes,,"Unpleasant, wanted it to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['hurt', 'eye', 'look', 'red', 'black', 'flashing', 'could', 'make', 'blue', 'corner', 'morphed', 'thing', 'could', 'make', 'well', 'overall', 'clear', 'image', 'anything', 'apart', 'blue', 'square']","They began to emerge immediately, A few seconds",Frequently,"Weak, faint, or insubstantial","Brief moment or flash, brief but repeatedly",my eyes wanted to not focus on the screen,,,4.545454545454546,1.0367600315238095,0.43322985185714286,1.1766278256190477,1.106921064857143,0.43234688690476186,3.5603230015714282,0.8497030390476189,1.4129650690476194,2.777158933714286,0.985961051047619,0.8806513248095239,3.6512365599999996,2.8988520554285717,3.74863446647619,-1.6166392811728794,22
2209,Female,33,9,10min.,Yes,Mobile phone,"Somewhat unpleasant, but didn't mind going on",Colors other than red and black,"['felt', 'like', 'inverse', 'color', 'red', 'photo', 'receptor']","In my eyes? None. In my head, ehhhhh same as usual ",Never?? ,,,"Scared, anxious, mom pissed at me, scared",Scared ,,14.285714285714285,0.828557505,0.44078425233333335,1.6507953911666666,1.1565093290000001,0.42746449466666664,3.1280910609999997,0.7013243893333333,1.6802574245,2.7260835913333334,1.0108387798333334,0.805102626,3.7283416876666666,3.0344169246666666,3.8361111111666664,1.2451881413612125,7
2210,Male,29,1,10min.,Yes,Computer,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['looked', 'like', 'artifact', 'eye', 'looking', 'flashing', 'light', 'oriented', 'head', 'eye', 'position', 'looking']",1-2 minutes,Infrequently,,,"No change, fully alert in the here and now",,,16.666666666666664,0.5094778614000001,0.19731411880000002,1.3588596490999998,0.8411361739000001,0.26840852130000004,4.1506223892000005,0.462556391,1.1455639096999999,3.8734920633999996,0.9696240601999998,0.6041520469,4.2791938177999995,3.9394068503999997,4.508533834500001,-1.298658456446869,12
2211,Female,36,10,Longer than 10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","No, The black appeared to move around the screen and there appeared to be a spinning motion","['looked', 'like', 'black', 'moving', 'around', 'like', 'spiraling', 'movement', 'like', 'optical', 'illusion', 'image', 'eye', 'becoming', 'tired']",,,Just seemed like an optical illusion rather than actual images,,I felt afraid,"I was afraid that if I saw something, it might be frightening or overwhelming, so I was anxious",,13.333333333333334,0.9812653262307693,0.37055864776923075,1.0315438549230769,1.8509752393076924,0.43707535953846155,3.2027029223846153,1.433837233076923,1.7065068683846152,3.4215574570769225,1.521312608923077,1.3505019366153848,3.751485221230769,3.583517050923077,4.020380877,1.5631689660872228,15
2212,Male,30,8,10min.,Yes,Monitor,No feeling about it one way or the other,"Distortions (e.g., screen warping or rotating), Colors other than red and black","['started', 'warp', 'flutter', 'waa', 'like', 'looking', 'inside', 'fire', 'flash', 'yellow', 'orange']",5-7 minutes,"Once they occured about 5 minutes in, it lasted until the 10 minutes were up.",,,,Became relaxed or sleepy,"I feel a bit more at ease, calm, since before i watched it.",18.181818181818183,0.8907236648888889,0.6518499654444443,1.3581442588888888,0.9933580732222222,0.9454630337777777,3.7297578343333333,0.7730891647777779,1.6304581764444446,2.8073495533333332,1.2464953976666666,0.9641011074444444,3.9183666111111117,2.9154897791111107,4.0297190663333335,0.9272073166352024,11
2213,Female,26,3,10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Distortions (e.g., screen warping or rotating)","['looked', 'honestly', 'feeling', 'like', 'sth', 'coming', 'towards', 'like', 'old', 'saver', 'star', 'wher', 'felt', 'like', 'flying', 'sometimes', 'looked', 'like', 'moving', 'right', 'left', 'motion', 'kept', 'fading', 'though', 'cocentrate', 'unfocusing', 'eye', 'see']",1-2 minutes,Infrequently,,,Lost a sense of time,"I kept wondering how log I have been starig at the Ganzflicker. I generall, my mid wondered a lot but it was only sound, now images, that I thought about.",,20.689655172413794,1.2466309649130434,0.37076419839130426,1.2507354798695651,1.6568974932173914,0.4194313320434782,2.808969005913043,1.5126549228695652,1.813371155869565,2.968922780739131,1.6211423039130437,1.3393470576086954,3.327702433782608,3.196103167956522,3.5393661634782605,-0.6626968069948487,29
2214,Male,19,1,Less than 10min.,Yes,Computer,"Somewhat enjoyable, but easy to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black, strange and well-known geometric shapes, strong and clear red, words at the bottom of the geometric figures but impossible to read, and the screen was all black with some different things but I got scared and blinked and disappeared ...","['looked', 'like', 'clover', 'outlined', 'black', 'rotating', 'also', 'different', 'color', 'black', 'red', 'white']",A few seconds,"Infrequently, only in dreams and are flashbacks","Weak, faint, or insubstantial","Brief moment or flash, 1-2 seconds, it depends, when I blinked they disappeared and also when I lost focus","No change, fully alert in the here and now, Became anxious","just focused and seeing the images in front of me as I previously reported
",,16.666666666666664,0.7934773207,0.3410044719,0.8398911494,0.8398447098,0.5013637033,3.5502329353,0.6980333186000001,1.3277347781000002,2.8018605337,0.9743476338000001,0.6998894295999999,3.6788043639000003,2.8209081528000004,3.8323549069,-1.298658456446869,12
2215,Female,33,9,Didn't time it,Yes,Computer,"Somewhat enjoyable, but easy to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black, Complex environments (e.g., cityscapes, forests)","['looked', 'like', 'cartoon', 'version', 'war', 'explosion', 'mushroom', 'cloud', 'city', 'fire', 'sometimes', 'would', 'fade', 'circle', 'tessellation', 'come', 'back']","A few seconds, 1-2 minutes","Frequently, Constantly","Clear, vivid, and/or bright, Very vivid, almost real, or popping out of the screen","Constant, morphing from one image to the next","As if in a dreamlike state, Lost a sense of time","It was weirdly hard for me to stop watching, like I was totally zoned out, but every time my cat meowed for attention it was extremely irritating and difficult to tear myself away from the screen.",All over the screen,11.76470588235294,1.8413052368666665,0.4499391192666667,1.1175177042666666,1.0168252645999998,0.8530367641333333,3.331556540866666,0.9487273350000002,1.2930624726666669,2.4858651437999995,1.2190388106,0.9329110897333334,3.4657675585999996,2.6664004281333336,3.6070501359999994,1.2451881413612125,17
2216,Female,41,8,10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['looked', 'like', 'close', 'honeycomb', 'like', 'inside', 'beehive', 'alive', 'beating', 'like', 'heart', 'color', 'changed', 'beating', 'red', 'green', 'blue', 'purple', 'brown', 'color', 'really', 'name', 'fit', 'five', 'lighter', 'red', 'white', 'sort', 'violent', 'pink', 'fractal', 'line', 'beehive', 'kept', 'coming', 'pulsed', 'seemed', 'grow', 'shrink', 'instead', 'bee', 'sort', 'geometric', 'shape', 'coming', 'gave', 'mild', 'headache']",A few seconds,Frequently,"Clear, vivid, and/or bright, Very vivid, almost real, or popping out of the screen","1-2 seconds, Constant, morphing from one image to the next","Became relaxed or sleepy, Lost a sense of time","I felt really tired and like I need a nap. I have a bit of a headache, and my eyes feel tired. the ten minutes went by really quickly, I was surprised at how fast it went. It wasn't ""regular"" tired, it was more like exhausted but alert mentally, but a little slow/sluggish physically.",In the center,14.583333333333334,1.2555606332439024,0.4437885812682925,1.2565187504390243,1.2391517559756098,0.44237961226829275,3.4450407352439023,0.9553208149999998,1.6595141416585366,2.550871561073171,1.0801902823902436,0.9092608003658534,3.7452506095365856,2.932662692707316,3.8577094158536576,0.9272073166352024,48
2217,Male,39,9,10min.,Yes,Computer,No feeling about it one way or the other,Colors other than red and black,"['looked', 'like', 'color', 'shift', 'something', 'akin', 'graphic', 'equalizer', 'music']",1-2 minutes,Infrequently,"Weak, faint, or insubstantial",1-2 seconds,Became relaxed or sleepy,"I felt relaxed, though anxious ",All over the screen,22.22222222222222,2.109099397285714,0.5706578085714286,1.0213312597142858,1.422279820857143,0.6146754155714286,2.4347908861428573,1.2492973504285716,1.9566863587142858,3.0221222699999997,1.7486305047142856,1.2723415682857142,3.1660834031428573,3.1574606158571425,3.427642021714285,1.2451881413612125,9
2218,Female,62,6,Didn't time it,Yes,Computer,No feeling about it one way or the other,"Complex environments (e.g., cityscapes, forests)","['looked', 'like', 'great', 'mass', 'tree']",5-7 minutes,Infrequently,"Clear, but not vivid",1-2 seconds,"No change, fully alert in the here and now",,In the center,20.0,1.4474673205000002,0.7044351074999999,1.7484593837499998,1.7404528479999999,1.01202147525,3.11502100825,0.9513157895000001,1.5148026315,2.853618421,1.3361842105,1.1246710527500001,3.43644957975,2.853618421,3.5981037149999997,0.29124566718318196,5
2219,Male,,9,Longer than 10min.,No,Computer,"Somewhat enjoyable, but easy to stop","Complex objects (e.g., animals, faces, buildings)","['looked', 'like', 'mass', 'pterodactyl', 'fossil', 'school', 'salmon', 'jumping', 'river']",A few seconds,Frequently,"Clear, but not vivid",Brief moment or flash,Became relaxed or sleepy,I felt like I was going to go to sleep but I woke up completely after stopping. ,In the center,22.22222222222222,1.4517763167142856,0.9457161652857142,1.7894412311428571,0.7718172118571429,1.0101908944285716,3.4914684054285714,1.0700711864285715,1.684313198857143,2.6228907352857145,1.6034834987142859,1.0541969420000001,3.746570446285715,2.8657478781428574,3.8389442378571426,1.2451881413612125,9
2220,Female,19,6,Less than 10min.,No,,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black, Complex environments (e.g., cityscapes, forests)","['looked', 'like', 'pic', 'taken', 'behind', 'hill', 'desert', 'image', 'different', 'nuance', 'yellow']",A few seconds,Constantly,"Clear, but not vivid","Constant, morphing from one image to the next","As if in a dreamlike state, Felt transported to another place, Lost a sense of time, Lost a sense of space",,,18.181818181818183,1.000149344666667,0.5367231396666666,1.0833442973333336,1.2171235240000002,0.612434272,3.5430330504444445,1.0827810266666666,1.2241715398888888,2.7731319038888884,1.109616634111111,0.9468486030000002,3.6858901933333335,2.9231319038888888,3.7577364756666665,0.29124566718318196,11
2221,Male,18,0,10min.,Yes,Computer,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['looked', 'like', 'spiral', 'going', 'clock', 'wise', 'anti', 'clock', 'wise', 'different', 'angel', 'rotated', 'quicker', 'slowed', 'repeated', 'mostly']",1-2 minutes,Frequently,"Weak, faint, or insubstantial, Clear, but not vivid","Persisting several seconds, Constant, morphing from one image to the next","No change, fully alert in the here and now, Became relaxed or sleepy",,,18.75,2.0097863436153847,0.2657444895384616,0.9190372236923078,1.1275326326153845,0.32164385323076927,3.002001043384615,0.9765323943076923,1.3635763616923078,2.5027875117692306,1.1906105761538461,0.8155450844615385,3.256547666307692,2.6934468523846156,3.4083631023076917,-1.6166392811728794,16
2222,Male,18,0,10min.,Yes,Computer,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['looked', 'like', 'spiral', 'going', 'clock', 'wise', 'anti', 'clock', 'wise', 'different', 'angel', 'rotated', 'quicker', 'slowed', 'repeated', 'mostly']",1-2 minutes,Frequently,"Weak, faint, or insubstantial, Clear, but not vivid","Persisting several seconds, Constant, morphing from one image to the next","No change, fully alert in the here and now, Became relaxed or sleepy",,,18.75,2.0097863436153847,0.2657444895384616,0.9190372236923078,1.1275326326153845,0.32164385323076927,3.002001043384615,0.9765323943076923,1.3635763616923078,2.5027875117692306,1.1906105761538461,0.8155450844615385,3.256547666307692,2.6934468523846156,3.4083631023076917,-1.6166392811728794,16
2223,Female,41,8,Longer than 10min.,Yes,Computer,"Somewhat enjoyable, but easy to stop","Distortions (e.g., screen warping or rotating), Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['looked', 'like', 'whirlpool', 'geometric', 'shape', 'falling']",A few seconds,Constantly,"Very vivid, almost real, or popping out of the screen","Constant, morphing from one image to the next","Became relaxed or sleepy, As if in a dreamlike state, Lost a sense of time","I felt very calm and relaxed, as if the world could pass by and I would be content to let it.",All over the screen,16.666666666666664,1.1762254904,0.41400560239999995,2.0338001865999997,1.62963352,0.5035714286,3.6598272641999996,1.157776234,1.7370232646,2.633774654,0.9670943664000001,1.2289759726,3.9169701214,2.6772529148,4.0462934296,0.9272073166352024,6
2224,Female,42,9,10min.,Yes,Computer,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['looked', 'like', 'old', 'school', 'atari', 'game', 'like', 'space', 'invader', 'beam', 'shooting', 'diagonally', 'geometric', 'small', 'image', 'appearing', 'straight', 'across', 'blinking', 'red', 'black', 'white', 'green', 'color', 'sometimes', 'rounded', 'arc', 'floating', 'bottom', 'top', 'sometimes', 'sparkly', 'bolt', 'green', 'white', 'shooting', 'randomly', 'around']",A few seconds,Constantly,"Clear and moderately vivid, Clear, vivid, and/or bright","Constant, morphing from one image to the next","No change, fully alert in the here and now",,All over the screen,10.526315789473683,1.0329998975588233,0.21114442688235296,1.0542105545,0.9456839221176471,0.3097753033235294,3.575978741205883,0.9051075395882351,1.4739707429411764,2.7082332087941174,0.8711338184411763,0.8539130295588232,3.6712168364411766,2.796063511235294,3.7648609847352947,1.2451881413612125,38
2225,Male,62,3,Less than 10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on",faint patterns resemling scales or cell; brief temporal patterns (3-5 steps then repeat),"['looked', 'like', 'cell', 'onion', 'layer', 'microscope', 'eye', 'floater', 'present']",A few seconds,Constantly,"Weak, faint, or insubstantial",1-2 seconds,"No change, fully alert in the here and now",,In the center,11.11111111111111,0.66510416675,0.808110119125,1.736160714375,0.9703621032499999,0.81187996025,3.4724702379999997,0.577964442375,1.704425125375,2.890797305625,1.2985236528750002,0.7673206453750001,3.6894345237499997,2.9657973056249993,3.8501227024999998,-0.6626968069948487,9
2226,Male,47,1,10min.,Yes,Computer,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['looked', 'like', 'geometric', 'pattern', 'within', 'red', 'color', 'field', 'constantly', 'morphed', 'rotated']",A few seconds,Constantly,Clear and moderately vivid,"Constant, morphing from one image to the next","No change, fully alert in the here and now",,All over the screen,27.27272727272727,1.1256941375,0.303356046375,1.24362837225,1.0995860515,0.48136348837500004,3.3575217916249995,0.8980408280000001,1.2357149767500002,2.8077592878749997,0.933504257,0.795602747625,3.5182360773749997,2.876509287875,3.69772585575,-1.298658456446869,11
2227,Female,47,6,10min.,Yes,Computer,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black, A pattern of single eyes. Very much reminded me of the right eye of the woman on the Duran Duran ""Rio"" cover. ","['looked', 'like', 'moving', 'universe', 'point', 'sometimes', 'movement', 'focused', 'tunnel', 'time', 'whole', 'appeared', 'show', 'movement', 'kept', 'seeing', 'pattern', 'single', 'eye', 'almost', 'like', 'kaleidoscope', 'would', 'eye', 'seemed', 'smile', 'threatening', 'eerie', 'despite', 'essentially', 'disembodied', 'eye', 'number', 'color', 'mostly', 'orange', 'pink', 'yellow', 'partially', 'colorblind', 'may', 'limited', 'detected', 'also', 'lot', 'rotation', 'point', 'looked', 'like', 'radar', 'graph', 'hurricane', 'nothing', 'particularly', 'vivid', 'brain', 'associated', 'perceived', 'motion']",1-2 minutes,Frequently,"Clear, but not vivid","Brief moment or flash, Constant, morphing from one image to the next","No change, fully alert in the here and now",,"In the periphery, All over the screen",13.559322033898304,1.254027406176471,0.3203736775882353,1.00599924372549,1.2358603084509807,0.358210650254902,3.128564285529412,0.9070821989019607,1.3744648043529408,2.757655221078431,1.199543669117647,0.8776202164901957,3.2654326603137256,2.970559266176469,3.5175771147058823,0.29124566718318196,59
2228,Female,48,1,10min.,Yes,Computer,"Somewhat unpleasant, but didn't mind going on","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['looked', 'like', 'lot', 'film', 'grain', 'every', 'flash', 'line', 'dot']",They began to emerge immediately,Constantly,"Weak, faint, or insubstantial",Brief moment or flash,"Became relaxed or sleepy, Lost a sense of time","Time went by fast, mind became super active thinking about things like hypnosis ",All over the screen,11.11111111111111,1.21949174425,0.6837406014999999,1.096632512625,0.776392574625,0.461807091125,3.4980097302499997,0.646710526375,1.366118421,2.386842105375,1.0707236841249999,0.59375,3.658724016,2.4805921053749995,3.739551083625,-1.298658456446869,9
2229,Female,39,10,10min.,Yes,Mobile phone,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Complex objects (e.g., animals, faces, buildings)","['looked', 'like', 'star', 'map', 'galaxy', 'overlapping', 'diaper', 'top', 'start', 'map', 'lung', 'converting', 'dot', 'constellation', 'shadow', 'star', 'map', 'face', 'reflection', 'close', 'part', 'disturbing', 'made', 'tummy', 'feel', 'queasy']",A few seconds,Frequently,"Weak, faint, or insubstantial","1-2 seconds, Persisting several seconds",My focus was like pulled back and it caused my phone to appear to be a long half as thin as my phone really is rectangle. ,Relaxing and the thing with the phone changing shape. It went in and out with focus. ,All over the screen,3.8461538461538463,0.8299089980400001,0.30112110048,1.3995768667200001,1.1055153000399998,0.45382262144,3.48502505824,0.74207068976,1.57530857856,2.61102005176,1.17202426436,1.2112625066,3.8790257518399995,2.9485997891599998,4.00538469264,1.5631689660872228,26
2230,Male,38,5,Less than 10min.,No,Computer,"Unpleasant, wanted it to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['looked', 'like', 'city', 'connected', 'ticket', 'ride', 'map', 'without', 'actual', 'map', 'spot', 'connecting', 'line', 'forming', 'complex', 'web']",1-2 minutes,Frequently,"Clear, but not vivid",Persisting several seconds,"As if in a dreamlike state, I felt a little nauseous, which is why I stopped it after a few minutes.",,All over the screen,12.5,1.2547642582857144,0.28106365357142854,1.646681320071428,0.9753044916428572,0.46294548121428564,3.4693411814285713,0.9850220789285716,1.8580469029285713,2.558882324857143,0.8889754146428571,0.8134711779285715,3.579974908642857,2.7688029597857144,3.7149462655714283,-0.026735157542828254,16
2231,Female,24,1,10min.,Yes,Computer,"Unpleasant, wanted it to stop","Distortions (e.g., screen warping or rotating)","['looked', 'like', 'color', 'going', 'beyond']",,,,,I felt nauseated,,,40.0,1.811904762,0.7182539683333333,1.2253968253333334,2.157142857333333,0.7666666666666666,2.606349206333334,1.8255639096666665,1.4153717626666664,2.9377610693333334,1.4625313283333332,1.1793233083333334,3.034920635,3.286967418333333,3.3742690056666667,-1.298658456446869,5
2232,Female,54,5,Less than 10min.,No,Computer,No feeling about it one way or the other,"Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes)","['looked', 'like', 'flash', 'emanated', 'different', 'place', 'time', 'would', 'look', 'like', 'came', 'circle', 'center', 'wave', 'lower', 'right', 'overall']",A few seconds,Frequently,"Clear, but not vivid",Brief moment or flash,Started to feel a little sick to my stomach - mild but real,,All over the screen,11.76470588235294,1.2871433486666666,0.40174255086666666,0.9135622962000001,1.3510499697333336,0.5418978,3.0913171818666663,0.9935756057333333,1.6379699248666666,2.659340016666667,1.1773600668666666,0.9240935672666666,3.304575818666666,2.8482873851333332,3.5521080478666662,-0.026735157542828254,17
2233,Male,27,4,Less than 10min.,Yes,Mobile phone,No feeling about it one way or the other,"Complex objects (e.g., animals, faces, buildings)","['looked', 'like', 'tail', 'whale']",1-2 minutes,Frequently,"Clear, but not vivid",1-2 seconds,Lost a sense of space,I felt not in the moment ,In the periphery,25.0,1.586056645,0.5244319949999999,1.754590725,1.3853096796666666,0.7055711173333333,3.593993153,0.8938178780000001,1.6399749373333332,2.8218880533333333,1.2847535506666665,1.0626566416666667,4.022564581666667,2.8218880533333333,4.238103428666666,-0.3447159822688385,4
2234,Female,36,4,10min.,Yes,Mobile phone,"Unpleasant, wanted it to stop","Simple shapes or patterns (e.g., ball of light, lines, grids, spiderwebs, geometric shapes), Colors other than red and black","['looked', 'like', 'vein', 'see', 'eye', 'rub', 'much', 'color', 'green', 'splotch', 'grid', 'rock', 'etc']",A few seconds,Constantly,"Weak, faint, or insubstantial","Constant, morphing from one image to the next",Became relaxed or sleepy,,In the center,23.076923076923077,0.8147961816999999,0.3222448893,1.6794099833,1.0191519854,0.34232019999999996,3.7888751904999998,0.8291485845000001,1.6123306259999999,2.7969127811,0.7583183226,0.6603155840999999,4.0785577302,3.2608728149,4.1821082732,-0.3447159822688385,13
